,468,469,470,471,472,473,474,475,476,477,head_rotation_hor,head_rotation_ver,head_pos,looking_pos
668,"[-0.01850431060590765, 0.35925130918033193]","[-0.023457017743839754, 0.35940444531031995]","[-0.018432319855553717, 0.4254510096437152]","[-0.015274825565263607, 0.35954980850632]","[-0.018543031966132394, 0.3112602685679961]","[0.015232058757810543, 0.3527865014252729]","[0.01352652172344466, 0.3508439845766993]","[0.015234421894767949, 0.40425224301967994]","[0.017527152548663515, 0.35502801251839183]","[0.01528447259906757, 0.3134910807127934]",[-0.0005176961421966553],[-0.0003992319107055664],"[0.44355905055999756, 0.4440813362598419]","[197, 962]"
669,"[-0.018712341715373216, 0.3596323713697131]","[-0.023735060609214872, 0.3596689562955502]","[-0.018644845154681785, 0.42605149415192056]","[-0.015440772257150648, 0.36005689731188234]","[-0.018745674649973617, 0.31151057682715727]","[0.015529834680707342, 0.3525415851406873]","[0.013776922878342892, 0.3506040110711724]","[0.015543269251624041, 0.40424615851434614]","[0.017890577355839356, 0.35482054247492334]","[0.015571155509175079, 0.3131397121145121]",[-0.0005374252796173096],[-0.00039321184158325195],"[0.44374942779541016, 0.4442742168903351]","[197, 962]"
670,"[-0.020738413344349955, 0.356330355170765]","[-0.026246413582149717, 0.356417902693338]","[-0.02066020680178453, 0.42067475763765194]","[-0.017136573329374138, 0.35663002899530866]","[-0.02078071148061607, 0.3094668892124863]","[0.0168110249973042, 0.34895634758020583]","[0.014977861143729497, 0.3470535573712128]","[0.01680468525355431, 0.3993799328163069]","[0.019279827742788854, 0.3511799309829122]","[0.01689475581675412, 0.31033445862390424]",[-0.0006815493106842041],[-0.00040158629417419434],"[0.4431826174259186, 0.44321805238723755]","[197, 962]"
671,"[-0.02072674242191533, 0.3566752704559765]","[-0.02629344183456034, 0.3565247976122481]","[-0.020649319290325784, 0.42075573042816894]","[-0.017103442605113088, 0.35722768713282105]","[-0.02076862239315399, 0.30994682816509794]","[0.01676609853936963, 0.34933973104038296]","[0.014925439566664688, 0.3474476376161818]","[0.01677809712280174, 0.4003638452125924]","[0.0192492883648081, 0.3515681680167879]","[0.016832027442567375, 0.3103156351313236]",[-0.0006895065307617188],[-0.0003941953182220459],"[0.44294261932373047, 0.44324520230293274]","[197, 962]"
672,"[-0.02015755832558307, 0.35677955764967495]","[-0.025473312567654977, 0.35705804483078424]","[-0.020044407332761752, 0.4209092092167843]","[-0.016675532178708884, 0.35691137279990043]","[-0.020238634931443716, 0.31013142532247]","[0.016560241321765534, 0.3502643954042335]","[0.01469303318885662, 0.3482641349586508]","[0.01654853462641287, 0.40116200286423204]","[0.01909316092523126, 0.3526226114687921]","[0.016644518323821664, 0.3114505848790472]",[-0.0006368458271026611],[-0.00043261051177978516],"[0.4435904324054718, 0.44391071796417236]","[197, 962]"
673,"[-0.02022856356423928, 0.35642257641171865]","[-0.025664135024300254, 0.3565831315736091]","[-0.02012591370223121, 0.4206382612438132]","[-0.016692754802181773, 0.3566764795328751]","[-0.0202982812912213, 0.30971389856461273]","[0.016547649349346164, 0.3491726964830967]","[0.014704123336358095, 0.34699547258128194]","[0.016534527800211904, 0.39966062244390005]","[0.019042085192732046, 0.3516752936525566]","[0.016634508574739425, 0.31058709949688446]",[-0.0006497204303741455],[-0.00045689940452575684],"[0.44349777698516846, 0.44380468130111694]","[197, 962]"
674,"[-0.020671450534371368, 0.35637132898314616]","[-0.02614975124612278, 0.3567307000381195]","[-0.02059399826225687, 0.4211144771423963]","[-0.01708885775407978, 0.35652320221975475]","[-0.020713777593514462, 0.3092768023349925]","[0.016978866533258193, 0.3479687461465058]","[0.015052765623094952, 0.34600640717890774]","[0.016947097419691363, 0.3986243975270288]","[0.019591611479028697, 0.35012047140611535]","[0.017073181974628773, 0.3091107969985633]",[-0.0006549060344696045],[-0.00042691826820373535],"[0.44392043352127075, 0.44279980659484863]","[197, 962]"
675,"[-0.020647244309780922, 0.35689492977330073]","[-0.026054758661167424, 0.35744563214154074]","[-0.0205512224757607, 0.42101237285336096]","[-0.01709618478404641, 0.3568768856215855]","[-0.020709068118948824, 0.3101473335637291]","[0.01687915498689537, 0.3491722329163343]","[0.014998434809829394, 0.3471081443374525]","[0.016849015648968357, 0.4002278641396527]","[0.019423669697838108, 0.3513800544037817]","[0.01697615332830775, 0.30998454512633095]",[-0.0006329715251922607],[-0.00042125582695007324],"[0.44389259815216064, 0.4430001378059387]","[197, 962]"
676,"[-0.021826165206475356, 0.35644536048536724]","[-0.02780419213765655, 0.3563944630732388]","[-0.021725342067293905, 0.4206611471092596]","[-0.017968259796409522, 0.3568722625711795]","[-0.021893288585314297, 0.30973550631435054]","[0.017506400681618947, 0.34722176046539427]","[0.015557013490790339, 0.34481660906784034]","[0.017441462376882697, 0.3981226720622598]","[0.020146479663219728, 0.3497239773387117]","[0.017646008945141806, 0.30803527444734113]",[-0.0006487667560577393],[-0.0004111826419830322],"[0.44381532073020935, 0.44259724020957947]","[197, 962]"
677,"[-0.020901443639096212, 0.3567499406167136]","[-0.02651436389547972, 0.3570628879674653]","[-0.020782363335909507, 0.42082144178463865]","[-0.017252350473090917, 0.35684733165333776]","[-0.020989600186101538, 0.31014170971212607]","[0.016748432406821542, 0.34853213981091247]","[0.014887960774675633, 0.34615000188143213]","[0.016692948263113253, 0.3994272602933035]","[0.019268080978274742, 0.3510269725476055]","[0.016875328961879398, 0.30935296934040485]",[-0.0006373822689056396],[-0.0003959238529205322],"[0.44382303953170776, 0.442993700504303]","[197, 962]"
678,"[-0.01903719503767319, 0.3566296184923716]","[-0.02415305306590975, 0.35696683047968414]","[-0.018940397695576275, 0.42091007552880927]","[-0.01570697410361881, 0.3567820919551691]","[-0.019101192240932444, 0.3098439112064805]","[0.015479463330815285, 0.3497464961590002]","[0.01376040393949008, 0.34745910035585503]","[0.01545761198366823, 0.40086797087727494]","[0.01780393452908939, 0.3522733575970165]","[0.01556546447313001, 0.3105568768410234]",[-0.0005657374858856201],[-0.0003618597984313965],"[0.4441058337688446, 0.44353339076042175]","[197, 962]"
679,"[-0.019190160791644678, 0.3564273523999247]","[-0.024351274278444857, 0.35672130717066347]","[-0.019101651285753342, 0.4207311355315557]","[-0.015831428636433793, 0.35661535133400823]","[-0.019245842118423704, 0.3096263493035611]","[0.01571297092528973, 0.3501477412098097]","[0.01396540997007383, 0.3479326489711445]","[0.01568913803357969, 0.401229927263807]","[0.018074613086775975, 0.3525931156103635]","[0.015799028951053586, 0.31097974687998176]",[-0.0005308389663696289],[-0.00038358569145202637],"[0.4443731904029846, 0.44337889552116394]","[197, 962]"
680,"[-0.01931011779566593, 0.3566157881565159]","[-0.024528483958615576, 0.3569753905508715]","[-0.019231553782259974, 0.42072248926460964]","[-0.01592350917857306, 0.35670445161884]","[-0.019358107061300176, 0.30992395688323426]","[0.015871087129985043, 0.3487069793186473]","[0.01410055845868991, 0.34684003978472056]","[0.015878046412986596, 0.39870981574030223]","[0.01826581491481601, 0.3509743780371299]","[0.01592571969639965, 0.31040144346821125]",[-0.000603795051574707],[-0.0004163980484008789],"[0.4439453184604645, 0.4432758390903473]","[197, 962]"
681,"[-0.02077662636515626, 0.3562849505535636]","[-0.026402369316611714, 0.35647104094965754]","[-0.020711682320525046, 0.42092525855335194]","[-0.01712635179164092, 0.35651711750892595]","[-0.020807361810366333, 0.30932999723631527]","[0.017171510141954432, 0.34863735581237487]","[0.015217814040344287, 0.3467498899391245]","[0.017169967212509404, 0.3992863310088592]","[0.019819640296483844, 0.35090108370138656]","[0.017236330251763635, 0.3099211362096929]",[-0.0006106793880462646],[-0.0003975331783294678],"[0.4438437521457672, 0.4433300793170929]","[197, 962]"
682,"[-0.019411961753901155, 0.3545107769080178]","[-0.024708700524196613, 0.3550818932276214]","[-0.019320582025177627, 0.41850313969686237]","[-0.015983842461852988, 0.35438494710150586]","[-0.01947244031435202, 0.30795885670797507]","[0.015876490523255887, 0.34674993818573724]","[0.01412069033822796, 0.3446358591761199]","[0.01587438860183604, 0.396634184624087]","[0.018246561489949725, 0.34920180462389727]","[0.01594343166216598, 0.30854719444149364]",[-0.0006368160247802734],[-0.00039079785346984863],"[0.44362735748291016, 0.44237852096557617]","[197, 962]"
683,"[-0.018557825673052426, 0.3560490751546448]","[-0.02349117639986931, 0.35674246002424853]","[-0.0184590380991227, 0.41976021865184654]","[-0.01533378325438173, 0.35584887936354687]","[-0.018626450445600812, 0.30960784260114366]","[0.01521804131913616, 0.34900610705446705]","[0.01353520854731177, 0.3469719422142408]","[0.015223899932567715, 0.39946996979435684]","[0.017491470422313707, 0.3514051781367559]","[0.015276006829464806, 0.31043913693096564]",[-0.000554502010345459],[-0.00040581822395324707],"[0.4437306821346283, 0.4427225887775421]","[197, 962]"
684,"[-0.02018216831923501, 0.3567185407288133]","[-0.025521428093615336, 0.3568082845853474]","[-0.020095436935528517, 0.42066577418401724]","[-0.016687802574899598, 0.35703699023866686]","[-0.020236337946787284, 0.3101200498213697]","[0.01621144415942602, 0.3490138579506815]","[0.014411554640646775, 0.3467079224328287]","[0.01619739598733222, 0.39963523228574943]","[0.01864791562238062, 0.351566399283801]","[0.016292190639330947, 0.3101010115875508]",[-0.0006926953792572021],[-0.0004013478755950928],"[0.44346678256988525, 0.4431307911872864]","[197, 962]"
685,"[-0.01968876944533284, 0.35685001716516773]","[-0.025008580603492103, 0.35687528186327994]","[-0.019605832537770672, 0.42106914874443796]","[-0.016236339164043462, 0.3572227744975643]","[-0.01974030769694526, 0.31010828164774185]","[0.01579694373509114, 0.3485267102583058]","[0.0140325435870266, 0.3461070699783524]","[0.01576691605093061, 0.39983869267722344]","[0.018186021663266487, 0.35119799227489684]","[0.015892999453639273, 0.3091815823039009]",[-0.0006774663925170898],[-0.0004178285598754883],"[0.44319257140159607, 0.4432883858680725]","[197, 962]"
686,"[-0.018747599300833473, 0.3557316110172502]","[-0.02392671358518723, 0.35614453391581985]","[-0.018666582594795728, 0.41964123247104085]","[-0.015412892597225029, 0.3556856175549318]","[-0.01879877580225056, 0.30916914531743883]","[0.015015137408055492, 0.3490528670839502]","[0.01335752288921058, 0.34703824472057115]","[0.015012753369455303, 0.3998540532610332]","[0.017265200562373077, 0.3513597289845987]","[0.015095053156682615, 0.3102219830803866]",[-0.0006158351898193359],[-0.0004635453224182129],"[0.4426860809326172, 0.44304630160331726]","[197, 962]"
687,"[-0.01949220244136772, 0.35468597861361983]","[-0.0248083272760552, 0.3548703883305326]","[-0.019420660382347944, 0.4182305534694249]","[-0.016050561492974555, 0.3548457207734501]","[-0.019531770178075964, 0.3083527408666442]","[0.015734508003172703, 0.3484940678633025]","[0.01396965262241102, 0.34655098447330146]","[0.015731132849387288, 0.3992454731102204]","[0.018131546028993382, 0.35073914906367615]","[0.015812538252077065, 0.3097402323793071]",[-0.0006135404109954834],[-0.0004337728023529053],"[0.44304829835891724, 0.4429175853729248]","[197, 962]"
688,"[-0.020971483118535413, 0.3574426736196724]","[-0.02660320964334346, 0.35751746342135965]","[-0.02087035052592465, 0.4219241370499193]","[-0.017305546996850704, 0.3577821685590373]","[-0.02103698738043204, 0.31048506097201073]","[0.017121636548942065, 0.3498206107831136]","[0.015196094893397133, 0.34757799528219513]","[0.017120926037355412, 0.40076840401072067]","[0.019733292818713253, 0.35239899014066445]","[0.01718942618993351, 0.31081278986683164]",[-0.0005945563316345215],[-0.00038504600524902344],"[0.4438604712486267, 0.4436967372894287]","[197, 962]"
689,"[-0.020481127510598534, 0.35679423302051594]","[-0.026030178778466292, 0.35699647968991155]","[-0.02037867879387635, 0.4210369005264875]","[-0.016882574559612378, 0.35706498702251416]","[-0.020548239573869656, 0.30997520317308286]","[0.016751266406464453, 0.3489952955114454]","[0.014886289089606076, 0.3467870872461371]","[0.0167545639068853, 0.3994939284183612]","[0.019275271120397265, 0.3515531932856112]","[0.016814244539414835, 0.3102567945063515]",[-0.0005364716053009033],[-0.00042682886123657227],"[0.4439643323421478, 0.4434867203235626]","[197, 962]"
690,"[-0.019931392216363097, 0.35836103249223306]","[-0.02523586323784184, 0.3585472691434174]","[-0.01983771342394469, 0.42295453304950603]","[-0.01646806627016071, 0.3585966971021948]","[-0.01999100950662807, 0.311299405522576]","[0.016407364049757026, 0.349896264574055]","[0.014555267968494089, 0.3476238901090495]","[0.01640875724239169, 0.4009146449389138]","[0.01891665390215518, 0.35253671667579756]","[0.016466991072454883, 0.3109018325104845]",[-0.000539928674697876],[-0.0003648698329925537],"[0.44396886229515076, 0.44354748725891113]","[197, 962]"
691,"[-0.019843828061324512, 0.3585637170120007]","[-0.025103472292484816, 0.35884371232996237]","[-0.019750672931314724, 0.4234671455590478]","[-0.016403196876799826, 0.35870645651059585]","[-0.019902101241642788, 0.3113332862499847]","[0.01635958706027323, 0.35069586198518954]","[0.01450105066288265, 0.34864157562830206]","[0.016360028583433262, 0.4018051729661785]","[0.018877526104167538, 0.35314087038612035]","[0.016415407292522534, 0.31168654667112067]",[-0.0005474686622619629],[-0.0003534555435180664],"[0.4439693093299866, 0.4437318444252014]","[197, 962]"
692,"[-0.019546273644459263, 0.35717015967869864]","[-0.024738337441098067, 0.3571892548415035]","[-0.019452814894852975, 0.4214873603931073]","[-0.016151316257900984, 0.357568107886668]","[-0.019605400611758694, 0.31032816657925916]","[0.01588013962141024, 0.34971703329647047]","[0.014088608893833508, 0.3479373487678679]","[0.015891322464077116, 0.4007675620967034]","[0.0183103588898427, 0.35178406288532676]","[0.015931919659897556, 0.31066884763028396]",[-0.0006423890590667725],[-0.0003910362720489502],"[0.4435228109359741, 0.4436764121055603]","[197, 962]"
693,"[-0.01846953186125929, 0.3559133578003298]","[-0.023446319348335527, 0.35613605289499334]","[-0.018374874213672274, 0.41952161847190417]","[-0.01523516152385323, 0.3561274027000158]","[-0.01853261824322418, 0.30948245856403156]","[0.01491445881029449, 0.34869312094442984]","[0.013279676061675943, 0.3468071880637628]","[0.014929382751366556, 0.39930322461168083]","[0.017122187892079005, 0.35087453750822917]","[0.014967683014639712, 0.3099389658846924]",[-0.000593036413192749],[-0.00041684508323669434],"[0.443348228931427, 0.4433812201023102]","[197, 962]"
694,"[-0.018248131181436936, 0.3541687559499153]","[-0.023072309703284225, 0.35438852059675446]","[-0.018187488335817313, 0.4171051918375265]","[-0.015091111559783042, 0.35434540462881636]","[-0.018279004609519294, 0.3081306467215032]","[0.01477034446500519, 0.34863014253919006]","[0.013148586122160001, 0.3468912996439228]","[0.014755567172872994, 0.3995382343489372]","[0.0169531481342769, 0.3506313644253593]","[0.014848882283185993, 0.3096659863720813]",[-0.0006613731384277344],[-0.00036719441413879395],"[0.44355809688568115, 0.4435095191001892]","[197, 962]"
695,"[-0.01859927375245758, 0.35486317271989065]","[-0.023482512831114667, 0.3551671567026026]","[-0.018536491915456792, 0.41825770595017797]","[-0.015394656817394482, 0.3549779231655866]","[-0.0186307999449005, 0.3085559214525509]","[0.015216205768777434, 0.3491950869915537]","[0.013557243043300967, 0.3475124163826721]","[0.015200912345667292, 0.3998478331445241]","[0.017444718999007878, 0.35116120246424454]","[0.015296124653054155, 0.3103968417984792]",[-0.0005905330181121826],[-0.00038626790046691895],"[0.44409415125846863, 0.44345882534980774]","[197, 962]"
696,"[-0.019807716057468124, 0.356736178035763]","[-0.02513212313448782, 0.35693326006156384]","[-0.019751656358198796, 0.42154903417106343]","[-0.016344635634875513, 0.35687333103951385]","[-0.019831309474163807, 0.30958788587543906]","[0.01626657913791556, 0.34943915021691563]","[0.014476762728025151, 0.3471838331098637]","[0.01626389996816543, 0.3997801025370394]","[0.018680149729192887, 0.352064900154163]","[0.016333261739531875, 0.3109534533834159]",[-0.0005097091197967529],[-0.0003846883773803711],"[0.4447919726371765, 0.4437416195869446]","[197, 962]"
